"","wophylo","wphylo"
"1",9.71505159356113e-08,0.742574257425743
"2",9.71505159356113e-08,0.792079207920792
"3",9.71505159356113e-08,0.762376237623762
"4",9.71505159356113e-08,0.831683168316832
"5",9.71505159356113e-08,0.792079207920792
"6",9.71505159356113e-08,0.752475247524752
"7",9.71505159356113e-08,0.742574257425743
"8",9.71505159356113e-08,0.702970297029703
"9",9.71505159356113e-08,0.861386138613861
"10",9.71505159356113e-08,0.801980198019802
"11",9.71505159356113e-08,0.811881188118812
"12",9.71505159356113e-08,0.811881188118812
"13",9.71505159356113e-08,0.732673267326733
"14",9.71505159356113e-08,0.762376237623762
"15",9.71505159356113e-08,0.742574257425743
"16",9.71505159356113e-08,0.742574257425743
"17",9.71505159356113e-08,0.722772277227723
"18",9.71505159356113e-08,0.792079207920792
"19",9.71505159356113e-08,0.772277227722772
"20",9.71505159356113e-08,0.801980198019802
"21",9.71505159356113e-08,0.871287128712871
"22",9.71505159356113e-08,0.732673267326733
"23",9.71505159356113e-08,0.742574257425743
"24",9.71505159356113e-08,0.782178217821782
"25",9.71505159356113e-08,0.772277227722772
"26",9.71505159356113e-08,0.821782178217822
"27",9.71505159356113e-08,0.732673267326733
"28",9.71505159356113e-08,0.712871287128713
"29",9.71505159356113e-08,0.861386138613861
"30",9.71505159356113e-08,0.772277227722772
"31",9.71505159356113e-08,0.782178217821782
"32",9.71505159356113e-08,0.792079207920792
"33",9.71505159356113e-08,0.792079207920792
"34",9.71505159356113e-08,0.772277227722772
"35",9.71505159356113e-08,0.732673267326733
"36",9.71505159356113e-08,0.782178217821782
"37",9.71505159356113e-08,0.792079207920792
"38",9.71505159356113e-08,0.782178217821782
"39",9.71505159356113e-08,0.772277227722772
"40",9.71505159356113e-08,0.772277227722772
"41",9.71505159356113e-08,0.782178217821782
"42",9.71505159356113e-08,0.782178217821782
"43",9.71505159356113e-08,0.821782178217822
"44",9.71505159356113e-08,0.821782178217822
"45",9.71505159356113e-08,0.792079207920792
"46",9.71505159356113e-08,0.772277227722772
"47",9.71505159356113e-08,0.742574257425743
"48",9.71505159356113e-08,0.910891089108911
"49",9.71505159356113e-08,0.782178217821782
"50",9.71505159356113e-08,0.732673267326733
"51",9.71505159356113e-08,0.792079207920792
"52",9.71505159356113e-08,0.792079207920792
"53",9.71505159356113e-08,0.841584158415842
"54",9.71505159356113e-08,0.732673267326733
"55",9.71505159356113e-08,0.722772277227723
"56",9.71505159356113e-08,0.831683168316832
"57",9.71505159356113e-08,0.742574257425743
"58",9.71505159356113e-08,0.841584158415842
"59",9.71505159356113e-08,0.702970297029703
"60",9.71505159356113e-08,0.782178217821782
"61",9.71505159356113e-08,0.673267326732673
"62",9.71505159356113e-08,0.732673267326733
"63",9.71505159356113e-08,0.693069306930693
"64",9.71505159356113e-08,0.702970297029703
"65",9.71505159356113e-08,0.782178217821782
"66",9.71505159356113e-08,0.752475247524752
"67",9.71505159356113e-08,0.821782178217822
"68",9.71505159356113e-08,0.801980198019802
"69",9.71505159356113e-08,0.831683168316832
"70",9.71505159356113e-08,0.782178217821782
"71",9.71505159356113e-08,0.762376237623762
"72",9.71505159356113e-08,0.831683168316832
"73",9.71505159356113e-08,0.762376237623762
"74",9.71505159356113e-08,0.792079207920792
"75",9.71505159356113e-08,0.762376237623762
"76",9.71505159356113e-08,0.782178217821782
"77",9.71505159356113e-08,0.831683168316832
"78",9.71505159356113e-08,0.792079207920792
"79",9.71505159356113e-08,0.782178217821782
"80",9.71505159356113e-08,0.693069306930693
"81",9.71505159356113e-08,0.693069306930693
"82",9.71505159356113e-08,0.772277227722772
"83",9.71505159356113e-08,0.772277227722772
"84",9.71505159356113e-08,0.742574257425743
"85",9.71505159356113e-08,0.811881188118812
"86",9.71505159356113e-08,0.732673267326733
"87",9.71505159356113e-08,0.792079207920792
"88",9.71505159356113e-08,0.762376237623762
"89",9.71505159356113e-08,0.811881188118812
"90",9.71505159356113e-08,0.722772277227723
"91",9.71505159356113e-08,0.742574257425743
"92",9.71505159356113e-08,0.722772277227723
"93",9.71505159356113e-08,0.821782178217822
"94",9.71505159356113e-08,0.841584158415842
"95",9.71505159356113e-08,0.752475247524752
"96",9.71505159356113e-08,0.742574257425743
"97",9.71505159356113e-08,0.732673267326733
"98",9.71505159356113e-08,0.693069306930693
"99",9.71505159356113e-08,0.732673267326733
"100",9.71505159356113e-08,0.831683168316832
